path,species,label,label_name
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191018_055820.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_075758.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191113_055144_1.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191113_061004_2.jpg,nibea albiflora,1,Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191115_063806.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191115_054739.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191115_055740.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191111_053546.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191014_065903.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191114_053824.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191114_055937_1.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191115_054533.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191014_065456.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_060000_1.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_074302_2.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191111_053751.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191110_080800_2.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191112_054427_2.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_060321.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_072355_1.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191115_053530.jpg,chanos chanos,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191114_061334.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191113_060130.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Johnius Trachycephalus - Fresh\IMG_20191016_065851.jpg,johnius trachycephalus,1,Fresh
data\mendeley\Eleutheronema Tetradactylum - Not Fresh\IMG_20191018_061231.jpg,eleutheronema tetradactylum,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191018_054007_3.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191115_063656_1.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055720.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191115_060610.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_061244_4.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055223_8.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055445_5.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_072528.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_071342.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_074823.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055132.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191018_055515.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Eleutheronema Tetradactylum - Not Fresh\IMG_20191018_062148.jpg,eleutheronema tetradactylum,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191002_064612.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Johnius Trachycephalus - Fresh\IMG_20191017_065842.jpg,johnius trachycephalus,1,Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191016_064539.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_073542.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20190930_070924.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_073843_1.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060614.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055457_6.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191004_063428.jpg,chanos chanos,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_060714_3.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191115_061423_2.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_074049.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Eleutheronema Tetradactylum - Fresh\IMG_20191016_071227.jpg,eleutheronema tetradactylum,1,Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191111_052901.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_075113.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_072725_2.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191111_054442.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Nibea Albiflora - Not Fresh\IMG_20191115_061638.jpg,nibea albiflora,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055235_6.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_062058_1.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191111_062147.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055129.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191014_070229.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191015_063954.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191017_064000.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Nibea Albiflora - Not Fresh\IMG_20191115_062016_2.jpg,nibea albiflora,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191114_061829_3.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_061038_3.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_053448_4.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Johnius Trachycephalus - Highly Fresh\IMG_20191015_065354.jpg,johnius trachycephalus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_075422_3.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Nibea Albiflora - Not Fresh\IMG_20191114_062450.jpg,nibea albiflora,2,Not Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191110_080704.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191113_055933_2.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191114_061536_3.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_053256.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055223_9.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Nibea Albiflora - Not Fresh\IMG_20191115_062245.jpg,nibea albiflora,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191111_054019_1.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060543.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191002_062836.jpg,chanos chanos,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_061116_2.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_064253_2.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191111_061750.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191113_055111_5.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Johnius Trachycephalus - Not Fresh\IMG_20191019_063039.jpg,johnius trachycephalus,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_075851.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191114_054251.jpg,chanos chanos,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191016_062610.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_060625.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191114_054215.jpg,chanos chanos,2,Not Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20190930_070337.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Johnius Trachycephalus - Fresh\IMG_20191017_065858.jpg,johnius trachycephalus,1,Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191110_081440.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191017_063619.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_061134_5.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191001_064513.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191113_052113.jpg,chanos chanos,1,Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191111_054425.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_075152.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191114_063344.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191111_063753_5.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191115_055443.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191002_064606.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191002_063425.jpg,chanos chanos,1,Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191112_063742_1.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191112_054527_1.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_071401.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191112_062751_1.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_075924_1.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191015_064258.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_075351_4.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191115_063606.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_072417_2.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191014_065442.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191014_070118.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055204_3.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_073128_4.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191018_055246.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191113_061955.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_053431_1.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Johnius Trachycephalus - Highly Fresh\IMG_20191015_065525.jpg,johnius trachycephalus,0,Highly Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191002_062812.jpg,chanos chanos,1,Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_072955.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191113_061004_1.jpg,nibea albiflora,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055414_1.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_060000_3.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_074426.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191113_054828.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_060648_2.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191002_064454.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191005_071357.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191018_055127.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Eleutheronema Tetradactylum - Highly Fresh\IMG_20191014_072348.jpg,eleutheronema tetradactylum,0,Highly Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191004_063930.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191114_055448.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191114_055504.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191113_053907.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191113_055622_1.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055124_5.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191112_055032_3.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_075811.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191113_055953_1.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20190930_072429.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191017_062033.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Eleutheronema Tetradactylum - Not Fresh\IMG_20191018_062044.jpg,eleutheronema tetradactylum,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191018_054901.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Eleutheronema Tetradactylum - Fresh\IMG_20191017_070934.jpg,eleutheronema tetradactylum,1,Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191019_060127.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191111_054634_4.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Eleutheronema Tetradactylum - Not Fresh\IMG_20191018_061933.jpg,eleutheronema tetradactylum,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191111_054019_5.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Johnius Trachycephalus - Highly Fresh\IMG_20191015_070256.jpg,johnius trachycephalus,0,Highly Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191111_064057_2.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191111_061848.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191014_070743.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191114_061247.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055119_3.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191114_055710.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_060433_2.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191113_054723_2.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_075602.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055132_3.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191014_070022.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_055841_1.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_055919_4.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191111_063134_1.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191115_061020.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Johnius Trachycephalus - Not Fresh\IMG_20191018_060821.jpg,johnius trachycephalus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_073015.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_072725_5.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191019_055859.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191110_080914.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191112_063810_2.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_073343.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191005_071740.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_072417_3.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Johnius Trachycephalus - Highly Fresh\IMG_20191015_065432.jpg,johnius trachycephalus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191019_055415.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191115_062830.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Johnius Trachycephalus - Not Fresh\IMG_20191019_063106.jpg,johnius trachycephalus,2,Not Fresh
data\mendeley\Nibea Albiflora - Not Fresh\IMG_20191115_062016_3.jpg,nibea albiflora,2,Not Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191003_064516.jpg,chanos chanos,1,Fresh
data\mendeley\Nibea Albiflora - Not Fresh\IMG_20191114_062656.jpg,nibea albiflora,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_075636.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191115_061522_5.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060350_3.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191113_054509.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191111_054215_!.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191016_063907.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_055554_8.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191014_070112.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191111_062758_1.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191112_061403.jpg,nibea albiflora,1,Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191002_064643.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_061419_6.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Johnius Trachycephalus - Not Fresh\IMG_20191018_061103.jpg,johnius trachycephalus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191005_070600.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191114_055507_2.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Johnius Trachycephalus - Fresh\IMG_20191017_070354.jpg,johnius trachycephalus,1,Fresh
